fact_table_natural_key (txn_id),accm_txn_complete_time
12078,5/21/22 12:12 PM
27669,5/24/22 5:54 PM
14057,5/24/22 3:06 PM
28124,5/20/22 12:22 PM
28076,5/22/22 2:33 PM
13085,5/23/22 1:49 PM
19969,5/25/22 10:58 AM
12912,5/25/22 5:52 AM
13218,5/23/22 11:23 PM
29066,5/24/22 11:02 PM
19745,5/19/22 4:04 PM
22588,5/23/22 9:10 AM
15395,5/21/22 6:55 AM
26787,5/20/22 6:54 AM
20278,5/19/22 2:11 PM
21315,5/21/22 3:16 AM
15392,5/24/22 6:40 AM
14656,5/24/22 9:58 AM
19544,5/19/22 5:25 PM
12192,5/24/22 11:00 PM
23737,5/23/22 10:32 AM
24870,5/24/22 1:33 PM
16798,5/20/22 11:42 PM
21788,5/25/22 5:55 AM
22723,5/23/22 6:07 PM
17536,5/24/22 12:55 PM
13694,5/19/22 4:21 AM
14518,5/24/22 6:45 PM
17130,5/21/22 1:49 AM
18485,5/19/22 7:34 PM
22193,5/25/22 3:06 AM
12674,5/19/22 11:53 AM
16501,5/20/22 2:20 AM
28158,5/20/22 6:44 AM
13929,5/25/22 7:59 AM
22738,5/25/22 6:11 PM
29439,5/21/22 8:20 AM
28272,5/25/22 7:40 AM
18365,5/23/22 9:46 PM
25889,5/20/22 5:12 PM
13390,5/25/22 10:56 AM
12973,5/21/22 3:42 AM
11459,5/22/22 11:57 PM
18549,5/21/22 7:10 PM
11494,5/21/22 12:35 PM
27263,5/21/22 1:37 PM
26564,5/20/22 3:40 AM
20750,5/22/22 7:55 AM
26813,5/25/22 6:40 PM
22904,5/25/22 5:51 AM
26501,5/25/22 6:31 AM
24577,5/24/22 1:09 AM
21396,5/19/22 4:37 AM
25162,5/25/22 4:15 PM
20667,5/20/22 12:57 AM
18248,5/25/22 4:23 AM
20683,5/19/22 5:35 PM
22991,5/25/22 5:17 PM
18242,5/20/22 3:37 AM
28826,5/25/22 1:34 PM
14640,5/21/22 9:29 PM
21145,5/19/22 11:04 AM
12969,5/24/22 7:39 PM
16051,5/21/22 10:27 PM
29416,5/22/22 9:38 AM
26583,5/25/22 5:43 PM
26561,5/25/22 5:02 AM
22362,5/25/22 10:35 AM
28138,5/20/22 3:11 PM
25267,5/21/22 10:41 AM
13322,5/22/22 6:01 PM
19106,5/20/22 7:02 PM
21597,5/20/22 4:32 PM
26815,5/24/22 7:32 AM
29099,5/21/22 3:27 AM
22823,5/21/22 3:49 PM
27070,5/21/22 4:22 AM
26911,5/24/22 2:07 AM
22428,5/20/22 12:58 AM
19971,5/19/22 3:42 AM
28891,5/24/22 9:32 PM
15882,5/25/22 2:18 PM
27258,5/21/22 2:54 AM
14231,5/20/22 8:35 PM
17349,5/20/22 3:21 AM
26360,5/19/22 12:38 PM
21766,5/22/22 7:56 PM
14169,5/22/22 4:55 PM
19552,5/19/22 9:30 PM
20242,5/23/22 10:54 AM
26973,5/25/22 6:46 AM
18791,5/25/22 11:26 PM
15036,5/20/22 10:35 PM
23262,5/24/22 10:56 PM
23116,5/23/22 7:01 AM
22973,5/19/22 6:08 PM
16780,5/25/22 3:41 AM
25152,5/25/22 6:26 AM
24250,5/21/22 12:17 PM
12088,5/21/22 3:09 PM
16119,5/19/22 9:01 AM
17849,5/24/22 2:40 AM
14875,5/22/22 10:54 PM
28236,5/19/22 4:44 AM
26123,5/22/22 9:06 AM
19024,5/24/22 10:46 PM
18407,5/20/22 10:11 PM
20783,5/19/22 6:07 PM
28782,5/23/22 6:23 AM
21582,5/24/22 12:13 AM
17250,5/19/22 10:07 AM
13333,5/23/22 9:17 PM
28980,5/21/22 6:10 PM
28088,5/25/22 3:54 PM
11016,5/25/22 12:15 AM
16726,5/19/22 5:53 AM
28285,5/23/22 3:35 AM
22622,5/23/22 12:38 AM
26810,5/20/22 10:26 PM
24934,5/23/22 3:22 AM
11652,5/22/22 5:20 PM
17259,5/19/22 3:44 PM
20986,5/22/22 8:13 AM
14328,5/19/22 2:06 PM
21356,5/24/22 2:56 PM
25255,5/19/22 3:10 PM
20704,5/22/22 12:12 AM
23690,5/23/22 8:11 AM
17694,5/21/22 1:20 PM
11720,5/21/22 12:06 PM
14325,5/25/22 4:04 PM
14547,5/20/22 7:13 AM
20008,5/22/22 5:46 AM
25828,5/25/22 3:07 PM
24355,5/19/22 8:36 PM
22653,5/22/22 7:43 AM
13964,5/20/22 12:41 PM
24806,5/25/22 8:51 AM
17959,5/22/22 3:56 AM
17339,5/25/22 3:34 AM
21847,5/21/22 12:42 AM
23257,5/25/22 12:10 AM
17029,5/21/22 4:25 AM
18227,5/22/22 1:45 PM
14118,5/22/22 4:20 AM
25002,5/25/22 6:06 PM
17918,5/19/22 5:13 PM
12744,5/22/22 5:05 AM
24912,5/25/22 3:19 PM
17072,5/25/22 8:31 PM
28199,5/23/22 9:19 PM
21175,5/23/22 3:03 PM
22549,5/21/22 2:04 AM
11482,5/25/22 12:35 PM
17330,5/22/22 11:15 AM
28254,5/23/22 9:35 AM
16331,5/21/22 9:29 PM
22756,5/24/22 8:06 AM
18998,5/22/22 5:48 AM
24779,5/21/22 12:22 PM
13622,5/22/22 5:38 AM
26744,5/21/22 2:39 AM
17407,5/20/22 6:38 AM
12044,5/24/22 8:11 AM
21556,5/19/22 1:02 AM
28287,5/24/22 7:29 PM
25247,5/22/22 5:56 PM
13114,5/23/22 9:52 PM
27202,5/19/22 7:10 PM
26351,5/22/22 11:16 PM
16237,5/21/22 10:19 AM
28861,5/23/22 3:54 PM
16014,5/19/22 3:50 AM
23854,5/23/22 12:29 AM
12027,5/23/22 1:23 PM
13037,5/20/22 10:12 PM
23480,5/25/22 3:05 PM
24474,5/22/22 3:13 PM
14486,5/25/22 1:16 AM
25248,5/20/22 5:10 PM
17728,5/22/22 3:13 PM
14405,5/22/22 4:51 PM
13603,5/20/22 8:11 AM
20035,5/21/22 11:16 PM
28152,5/25/22 6:11 PM
28102,5/24/22 8:13 AM
22764,5/23/22 9:01 AM
28654,5/20/22 12:34 PM
11676,5/20/22 5:55 PM
27017,5/24/22 2:52 PM
27800,5/19/22 11:23 PM
21432,5/19/22 1:50 PM
14060,5/20/22 2:40 PM
29303,5/25/22 1:23 PM
23039,5/21/22 12:25 PM
12034,5/25/22 5:15 PM
21997,5/22/22 3:31 PM
18708,5/22/22 11:13 AM
11831,5/19/22 2:14 AM
22903,5/24/22 2:59 AM
16249,5/25/22 10:41 PM
22422,5/23/22 2:18 PM
28759,5/25/22 12:22 AM
19105,5/24/22 12:06 AM
27479,5/20/22 9:31 PM
17264,5/19/22 8:05 AM
17067,5/19/22 5:07 AM
11221,5/19/22 10:53 AM
19703,5/25/22 6:19 PM
25623,5/24/22 6:32 PM
14368,5/23/22 4:14 AM
13623,5/24/22 3:15 AM
21300,5/25/22 2:46 AM
16659,5/24/22 10:21 AM
21807,5/19/22 3:38 PM
23625,5/21/22 6:15 PM
20290,5/22/22 8:05 AM
11824,5/25/22 12:34 PM
11467,5/21/22 1:22 AM
25954,5/21/22 9:20 PM
25816,5/21/22 6:47 AM
26746,5/25/22 12:32 PM
19599,5/19/22 12:47 AM
20308,5/24/22 12:11 AM
19645,5/22/22 11:47 PM
28066,5/20/22 5:29 AM
25275,5/25/22 1:37 AM
14991,5/24/22 10:44 PM
27487,5/19/22 5:22 AM
21809,5/19/22 11:47 AM
28210,5/23/22 4:27 AM
29047,5/25/22 9:43 AM
13297,5/19/22 3:51 PM
25181,5/23/22 7:01 AM
11625,5/19/22 8:00 AM
12354,5/22/22 10:07 PM
19727,5/23/22 2:42 PM
21339,5/23/22 2:46 PM
25611,5/22/22 7:00 PM
20024,5/25/22 9:30 PM
20525,5/23/22 2:02 AM
14748,5/24/22 1:34 AM
26792,5/19/22 10:55 PM
16735,5/24/22 3:15 PM
19193,5/20/22 9:38 AM
17578,5/22/22 7:01 PM
13809,5/24/22 2:51 PM
15367,5/24/22 6:05 AM
27362,5/21/22 5:42 AM
18475,5/24/22 5:40 PM
28768,5/25/22 9:55 AM
26243,5/19/22 6:42 PM
28955,5/23/22 6:54 AM
20660,5/21/22 11:35 AM
13447,5/24/22 5:21 PM
14366,5/23/22 12:15 AM
26992,5/25/22 9:34 AM
17683,5/21/22 4:32 PM
24623,5/23/22 8:16 PM
15487,5/22/22 8:21 AM
16314,5/23/22 11:05 PM
17921,5/25/22 2:56 AM
13141,5/22/22 3:24 AM
17126,5/20/22 2:48 PM
27981,5/23/22 11:58 PM
15490,5/20/22 9:15 PM
14583,5/23/22 5:52 AM
22611,5/24/22 11:37 PM
18866,5/20/22 1:32 AM
26189,5/22/22 12:01 PM
20687,5/22/22 7:06 AM
19678,5/20/22 2:53 PM
17697,5/21/22 12:16 PM
17296,5/22/22 10:09 PM
25110,5/24/22 5:44 AM
24363,5/21/22 4:02 AM
21591,5/20/22 9:16 PM
13867,5/22/22 12:12 PM
15600,5/21/22 2:47 AM
14359,5/25/22 7:41 PM
26688,5/20/22 12:44 AM
18524,5/24/22 9:12 AM
20305,5/23/22 4:12 AM
27815,5/25/22 12:10 AM
25913,5/25/22 3:04 PM
13212,5/22/22 11:03 PM
17616,5/22/22 6:38 PM
28547,5/23/22 1:58 PM
20028,5/20/22 10:21 AM
23650,5/24/22 8:09 AM
21414,5/19/22 12:54 AM
28084,5/25/22 5:32 PM
16179,5/19/22 12:00 PM
27567,5/19/22 7:56 PM
14102,5/21/22 2:02 AM
14247,5/22/22 12:33 PM
28760,5/22/22 4:54 PM
26498,5/21/22 11:12 AM
28837,5/25/22 5:00 PM
13997,5/24/22 1:57 AM
24662,5/24/22 12:50 PM
26765,5/24/22 10:45 AM
23036,5/25/22 6:58 AM
15307,5/21/22 7:33 PM
19231,5/19/22 7:38 PM
27230,5/19/22 6:29 AM
11445,5/22/22 2:50 AM
12670,5/22/22 2:40 PM
28192,5/22/22 7:18 AM
20621,5/25/22 11:51 PM
15166,5/25/22 5:39 AM
19840,5/24/22 11:19 PM
18315,5/20/22 12:23 PM
16385,5/24/22 3:19 PM
15713,5/20/22 7:57 AM
29290,5/24/22 11:04 PM
13093,5/24/22 3:24 AM
25063,5/25/22 12:24 PM
19172,5/24/22 3:37 PM
19639,5/23/22 11:09 PM
25558,5/25/22 8:06 AM
17151,5/24/22 11:56 PM
19555,5/22/22 8:01 AM
13909,5/23/22 12:05 PM
22056,5/20/22 6:32 PM
16306,5/20/22 2:27 AM
24455,5/25/22 7:11 AM
23132,5/24/22 4:50 AM
23702,5/24/22 9:36 PM
23618,5/22/22 11:55 PM
19954,5/23/22 7:13 AM
21153,5/25/22 12:00 PM
28961,5/20/22 9:13 PM
22046,5/23/22 4:20 AM
28166,5/24/22 6:07 PM
28218,5/22/22 6:32 AM
26590,5/24/22 4:17 AM
20108,5/20/22 6:23 AM
14063,5/20/22 8:30 AM
22256,5/20/22 7:24 AM
25413,5/24/22 3:11 PM
21616,5/24/22 10:46 PM
18219,5/24/22 1:37 PM
27557,5/19/22 2:34 PM
12473,5/20/22 7:28 AM
12898,5/21/22 5:56 AM
19806,5/25/22 2:23 PM
18934,5/23/22 2:48 AM
24483,5/22/22 1:05 PM
11062,5/22/22 4:25 PM
17545,5/23/22 3:25 AM
14783,5/24/22 5:25 AM
29112,5/19/22 11:02 PM
26685,5/22/22 7:36 PM
15794,5/25/22 10:11 AM
19061,5/24/22 4:53 PM
17099,5/23/22 12:57 PM
27893,5/24/22 6:53 PM
22379,5/25/22 6:15 PM
27771,5/19/22 7:30 AM
17284,5/21/22 5:32 PM
16109,5/24/22 6:08 AM
12974,5/19/22 2:23 PM
22885,5/21/22 2:02 PM
24982,5/24/22 9:35 AM
13647,5/20/22 12:44 AM
18578,5/24/22 3:46 AM
24783,5/25/22 11:10 AM
28825,5/23/22 3:00 PM
20259,5/24/22 8:44 PM
16849,5/23/22 10:24 AM
11071,5/19/22 4:02 AM
28597,5/25/22 8:40 AM
13069,5/19/22 12:27 AM
24884,5/25/22 12:34 PM
12281,5/21/22 3:12 AM
14585,5/20/22 10:39 PM
19817,5/20/22 5:04 AM
12424,5/22/22 8:15 AM
19742,5/22/22 10:13 PM
11503,5/21/22 7:25 AM
26643,5/20/22 5:45 AM
19834,5/20/22 4:03 AM
17551,5/23/22 11:16 PM
24523,5/23/22 6:08 AM
13640,5/21/22 7:25 PM
24171,5/21/22 7:13 PM
26866,5/25/22 7:15 AM
16843,5/23/22 12:54 PM
25157,5/20/22 12:59 AM
23889,5/23/22 1:30 AM
27102,5/24/22 11:48 AM
19830,5/24/22 9:20 AM
24730,5/22/22 1:26 AM
29141,5/21/22 9:11 PM
26608,5/19/22 7:38 PM
15337,5/22/22 4:46 AM
28731,5/21/22 11:47 PM
28141,5/22/22 3:43 PM
21774,5/19/22 12:30 AM
24172,5/20/22 8:47 PM
28327,5/21/22 3:18 PM
11657,5/24/22 7:35 AM
11443,5/25/22 6:03 PM
21874,5/19/22 4:11 AM
24257,5/20/22 2:22 AM
26245,5/19/22 1:36 AM
25852,5/20/22 10:22 AM
28165,5/20/22 2:29 AM
16401,5/21/22 4:26 PM
19144,5/25/22 1:02 PM
22278,5/19/22 2:31 AM
18883,5/21/22 12:36 AM
27615,5/20/22 12:18 AM
26578,5/25/22 11:07 AM
19382,5/19/22 4:44 AM
22761,5/25/22 2:20 PM
23086,5/23/22 3:30 PM
26554,5/22/22 5:14 PM
17988,5/20/22 3:49 AM
11782,5/24/22 9:51 AM
17699,5/22/22 9:24 AM
17926,5/22/22 6:28 PM
13949,5/23/22 2:27 PM
26009,5/24/22 12:15 AM
12062,5/20/22 2:31 PM
24229,5/23/22 11:39 AM
20520,5/21/22 9:49 AM
25879,5/21/22 9:35 AM
23599,5/23/22 7:39 AM
19032,5/22/22 3:06 AM
25978,5/21/22 8:10 AM
12460,5/20/22 1:39 PM
25314,5/19/22 11:10 PM
15300,5/19/22 6:12 AM
19099,5/19/22 2:58 AM
17012,5/23/22 7:35 PM
14913,5/23/22 2:00 PM
15948,5/24/22 11:24 PM
27137,5/24/22 11:07 AM
29133,5/24/22 4:47 PM
15295,5/23/22 6:25 AM
13856,5/25/22 9:35 AM
26197,5/23/22 2:52 AM
17913,5/24/22 5:49 AM
15217,5/24/22 8:02 PM
20339,5/22/22 9:07 AM
21998,5/20/22 2:18 PM
24637,5/23/22 5:29 AM
12204,5/23/22 9:40 AM
26728,5/19/22 7:11 PM
27416,5/20/22 9:09 PM
21284,5/20/22 3:30 PM
26559,5/19/22 2:46 AM
12105,5/22/22 6:26 PM
23372,5/21/22 8:56 PM
15585,5/23/22 5:45 PM
15452,5/23/22 2:54 PM
18777,5/24/22 3:36 PM
12349,5/25/22 1:09 PM
12186,5/22/22 2:52 PM
22101,5/23/22 1:06 PM
20994,5/21/22 5:39 PM
11923,5/22/22 11:51 PM
23298,5/23/22 1:54 AM
20613,5/20/22 11:29 AM
17869,5/19/22 9:55 AM
17870,5/22/22 7:11 AM
15189,5/22/22 2:14 AM
27349,5/20/22 12:58 AM
20211,5/25/22 3:55 PM
29307,5/22/22 1:20 AM
12767,5/23/22 1:14 PM
17890,5/20/22 1:19 PM
28985,5/19/22 5:53 PM
16610,5/23/22 6:39 AM
17087,5/24/22 9:18 AM
20361,5/23/22 7:52 PM
25186,5/25/22 1:44 PM
19855,5/19/22 10:59 PM
15448,5/21/22 8:20 AM
19462,5/20/22 5:46 PM
11581,5/20/22 5:42 AM
13747,5/25/22 12:12 AM
20452,5/24/22 2:35 AM
14011,5/24/22 4:17 PM
19013,5/20/22 9:46 AM
14721,5/22/22 9:13 PM
26562,5/20/22 9:33 AM
26563,5/22/22 12:41 PM
16417,5/25/22 4:00 PM
16282,5/22/22 8:40 PM
21920,5/24/22 12:19 AM
24672,5/23/22 4:40 PM
13692,5/20/22 10:53 AM
13522,5/23/22 6:54 AM
19379,5/25/22 4:29 PM
24833,5/23/22 7:13 AM
27835,5/23/22 5:32 AM
18960,5/23/22 6:01 PM
18592,5/24/22 5:00 AM
16571,5/23/22 7:30 AM
18812,5/23/22 12:36 AM
14108,5/22/22 2:02 AM
27206,5/19/22 6:53 PM
24370,5/24/22 9:59 AM
24369,5/25/22 12:56 AM
18650,5/20/22 10:35 AM
15933,5/23/22 12:47 PM
20482,5/19/22 12:12 PM
19927,5/20/22 10:09 PM
14890,5/19/22 10:37 PM
18994,5/21/22 10:03 AM
18445,5/25/22 8:37 PM
14697,5/25/22 6:01 PM
18353,5/20/22 11:24 PM
24938,5/21/22 7:44 PM
20252,5/20/22 11:26 AM
12931,5/22/22 8:54 AM
26529,5/24/22 2:40 PM
19159,5/24/22 10:31 PM
11755,5/24/22 4:41 AM
18088,5/19/22 7:53 AM
19893,5/20/22 7:15 AM
24566,5/20/22 4:10 PM
12071,5/20/22 2:41 PM
25906,5/19/22 12:10 PM
21480,5/21/22 3:54 PM
14401,5/22/22 10:42 PM
24346,5/24/22 12:03 PM
26622,5/22/22 10:50 AM
19625,5/19/22 4:49 PM
16010,5/23/22 5:40 AM
24746,5/21/22 11:57 AM
12490,5/25/22 4:45 PM
19124,5/21/22 5:15 AM
14176,5/20/22 4:19 PM
14524,5/19/22 7:31 PM
16412,5/22/22 7:51 PM
25518,5/20/22 2:45 AM
20855,5/21/22 3:22 AM
22443,5/25/22 7:53 PM
28379,5/23/22 3:44 AM
19495,5/22/22 2:02 PM
28398,5/24/22 2:39 PM
16455,5/24/22 7:15 PM
11571,5/23/22 8:52 AM
17081,5/19/22 6:54 AM
13573,5/19/22 8:10 PM
24872,5/23/22 4:26 PM
23964,5/21/22 9:14 AM
28626,5/25/22 12:19 AM
19036,5/22/22 9:47 PM
21704,5/24/22 6:09 PM
18932,5/23/22 1:35 AM
14279,5/24/22 1:04 PM
18453,5/22/22 10:37 AM
13529,5/20/22 6:31 PM
18923,5/25/22 9:01 PM
28723,5/19/22 8:04 AM
28175,5/24/22 2:47 PM
25999,5/19/22 11:37 PM
25291,5/24/22 1:34 AM
25741,5/20/22 3:31 PM
18848,5/20/22 8:34 AM
23972,5/19/22 11:30 AM
17159,5/22/22 1:28 PM
23725,5/20/22 4:42 PM
23816,5/20/22 6:31 AM
21409,5/24/22 10:29 AM
15142,5/22/22 9:33 PM
24784,5/25/22 9:32 PM
15444,5/20/22 9:49 PM
24315,5/25/22 11:41 AM
19604,5/23/22 1:37 AM
26110,5/25/22 8:10 PM
11933,5/24/22 6:46 AM
29076,5/23/22 11:07 PM
14564,5/23/22 4:09 PM
15290,5/20/22 11:40 PM
17344,5/23/22 6:08 PM
14092,5/21/22 9:35 PM
19670,5/25/22 4:27 AM
27467,5/20/22 4:00 AM
12792,5/22/22 7:12 AM
15062,5/24/22 10:26 AM
26724,5/22/22 1:14 PM
13479,5/25/22 1:06 AM
18483,5/21/22 2:21 AM
27746,5/20/22 3:16 PM
27241,5/24/22 8:01 PM
13658,5/21/22 10:30 PM
19685,5/21/22 2:54 AM
25158,5/22/22 9:54 PM
28089,5/25/22 1:54 PM
28484,5/21/22 4:09 PM
17525,5/19/22 7:27 PM
11899,5/24/22 2:19 PM
14360,5/20/22 3:52 AM
25584,5/20/22 1:05 PM
25975,5/23/22 7:13 PM
12769,5/23/22 12:23 PM
24283,5/23/22 4:38 PM
21408,5/24/22 1:12 PM
15857,5/22/22 4:09 AM
14098,5/19/22 9:12 PM
25094,5/21/22 9:45 AM
16688,5/24/22 9:59 AM
21310,5/21/22 9:16 AM
13759,5/23/22 8:54 PM
11080,5/23/22 8:07 PM
23308,5/22/22 4:19 AM
14222,5/21/22 8:55 AM
23768,5/23/22 6:01 AM
22557,5/21/22 3:12 AM
15830,5/22/22 1:24 AM
27853,5/22/22 1:08 AM
14919,5/20/22 5:29 AM
22359,5/23/22 12:23 PM
25013,5/22/22 2:59 AM
18706,5/20/22 5:47 AM
15514,5/19/22 5:52 PM
23382,5/21/22 2:59 PM
22663,5/20/22 6:38 AM
17907,5/24/22 1:50 PM
23071,5/25/22 9:31 AM
18331,5/20/22 2:22 PM
15884,5/20/22 4:29 AM
29190,5/22/22 12:32 PM
22645,5/24/22 10:13 PM
28071,5/19/22 12:18 AM
21567,5/20/22 1:22 PM
16801,5/24/22 10:29 AM
27482,5/21/22 3:15 PM
24762,5/20/22 8:54 AM
27240,5/20/22 12:26 AM
24644,5/24/22 3:27 AM
19628,5/20/22 8:10 AM
17531,5/22/22 3:33 AM
17305,5/20/22 12:50 AM
20586,5/20/22 6:13 AM
20313,5/19/22 5:38 PM
17376,5/23/22 1:59 PM
27671,5/23/22 3:39 AM
12545,5/23/22 3:32 PM
17389,5/19/22 11:38 AM
16020,5/19/22 1:18 PM
20933,5/23/22 12:55 AM
21287,5/24/22 12:15 AM
25172,5/22/22 4:32 PM
26476,5/21/22 7:16 PM
15242,5/23/22 1:40 AM
12926,5/22/22 1:32 PM
12620,5/25/22 7:38 AM
19074,5/24/22 9:27 AM
16258,5/22/22 8:49 AM
25648,5/23/22 12:39 AM
15245,5/22/22 9:35 PM
26347,5/21/22 9:42 AM
18238,5/21/22 2:25 AM
15753,5/23/22 6:00 PM
26387,5/23/22 5:25 AM
15020,5/24/22 6:57 AM
26520,5/20/22 8:31 AM
26750,5/23/22 11:14 PM
21328,5/25/22 3:38 AM
22916,5/25/22 4:51 PM
15546,5/20/22 6:36 PM
23033,5/19/22 4:16 AM
26056,5/23/22 10:50 PM
18951,5/24/22 6:52 AM
20388,5/21/22 4:26 AM
23070,5/25/22 2:09 PM
21562,5/20/22 6:14 PM
11645,5/22/22 4:09 PM
28664,5/20/22 4:50 AM
12911,5/23/22 12:32 AM
24980,5/22/22 9:34 PM
14902,5/19/22 6:40 AM
22372,5/22/22 12:24 AM
18957,5/22/22 10:53 PM
19785,5/25/22 3:27 PM
27209,5/22/22 10:07 AM
15634,5/20/22 8:16 AM
23305,5/25/22 11:41 PM
27992,5/20/22 9:21 AM
13482,5/19/22 5:22 PM
28067,5/21/22 1:36 AM
28973,5/19/22 7:41 AM
15964,5/19/22 9:53 PM
27716,5/20/22 4:09 AM
20838,5/23/22 1:09 AM
15839,5/25/22 9:15 AM
22149,5/20/22 4:47 AM
27337,5/20/22 7:36 AM
24619,5/21/22 6:29 AM
15426,5/25/22 1:49 PM
20411,5/21/22 5:53 PM
17958,5/25/22 2:09 PM
23868,5/21/22 7:04 AM
29009,5/23/22 7:32 AM
19870,5/25/22 9:41 AM
25510,5/19/22 8:17 PM
24264,5/22/22 11:53 PM
22879,5/23/22 7:54 PM
19027,5/23/22 10:53 PM
24873,5/22/22 4:06 PM
15456,5/24/22 6:09 AM
13580,5/20/22 12:56 AM
27157,5/22/22 12:24 AM
22655,5/20/22 7:32 AM
20865,5/22/22 3:47 AM
28752,5/24/22 7:49 AM
14164,5/21/22 9:33 PM
16279,5/20/22 3:49 PM
14943,5/22/22 5:12 AM
11246,5/22/22 11:05 AM
27858,5/22/22 9:42 AM
16583,5/21/22 12:32 AM
14696,5/23/22 11:57 PM
16396,5/23/22 5:59 PM
11438,5/24/22 12:12 AM
24875,5/20/22 9:47 PM
12870,5/21/22 2:46 PM
22585,5/21/22 3:03 PM
22659,5/25/22 4:34 PM
20841,5/25/22 4:20 PM
28435,5/19/22 11:09 PM
15704,5/23/22 10:59 AM
29446,5/25/22 2:02 AM
21009,5/23/22 2:45 PM
20799,5/22/22 6:19 PM
22628,5/24/22 4:19 PM
14198,5/19/22 6:10 PM
22477,5/22/22 12:19 AM
12605,5/22/22 3:13 AM
25685,5/25/22 9:00 AM
20831,5/20/22 7:07 AM
12500,5/22/22 1:49 PM
22834,5/20/22 2:07 AM
15105,5/22/22 12:29 AM
12327,5/21/22 3:06 PM
25525,5/25/22 5:02 AM
15629,5/19/22 9:58 PM
12406,5/24/22 1:55 AM
27309,5/24/22 4:44 PM
16474,5/23/22 7:19 AM
20842,5/19/22 12:29 PM
19354,5/22/22 9:23 PM
19514,5/19/22 5:32 AM
17877,5/21/22 3:36 PM
22678,5/24/22 3:06 PM
19482,5/22/22 3:38 PM
19332,5/24/22 7:19 PM
17637,5/19/22 11:52 PM
22506,5/25/22 1:36 AM
12728,5/23/22 6:27 PM
19420,5/22/22 12:02 PM
16049,5/25/22 3:55 AM
19285,5/20/22 9:00 AM
12638,5/23/22 2:20 AM
29428,5/24/22 1:51 AM
12858,5/20/22 10:23 PM
14688,5/20/22 10:01 PM
27003,5/24/22 3:25 PM
24580,5/23/22 8:51 PM
13824,5/21/22 12:28 AM
21523,5/19/22 6:32 AM
12807,5/24/22 5:39 AM
17784,5/21/22 7:51 PM
22551,5/21/22 8:11 AM
13836,5/21/22 3:37 AM
25529,5/22/22 1:04 AM
12128,5/19/22 6:22 AM
14969,5/19/22 12:42 AM
19915,5/21/22 10:26 PM
14828,5/25/22 3:08 PM
14786,5/21/22 10:26 PM
22797,5/24/22 10:48 AM
13697,5/19/22 3:41 AM
26818,5/23/22 1:03 AM
22803,5/23/22 7:17 PM
27937,5/20/22 11:42 AM
14939,5/21/22 8:42 AM
12226,5/21/22 7:56 PM
28432,5/22/22 6:45 AM
19081,5/24/22 4:15 PM
15068,5/20/22 2:09 AM
20144,5/23/22 8:13 PM
25737,5/23/22 6:06 PM
27792,5/24/22 5:24 AM
11481,5/24/22 6:12 PM
25738,5/25/22 8:10 AM
26912,5/22/22 9:38 AM
27831,5/22/22 3:36 AM
28710,5/25/22 8:48 PM
17704,5/22/22 3:07 AM
17220,5/24/22 5:05 AM
25322,5/24/22 1:11 PM
11602,5/19/22 6:15 PM
12501,5/22/22 9:56 AM
13598,5/21/22 5:42 PM
27315,5/21/22 8:29 AM
18031,5/20/22 3:33 AM
18045,5/24/22 2:50 PM
26983,5/24/22 6:35 PM
28502,5/19/22 11:30 AM
13786,5/25/22 10:47 AM
12738,5/24/22 9:43 AM
11431,5/25/22 8:39 AM
23233,5/21/22 5:37 AM
26930,5/21/22 8:12 PM
12390,5/23/22 11:12 PM
27312,5/24/22 10:01 PM
13256,5/24/22 5:14 AM
13513,5/24/22 11:32 AM
18036,5/25/22 1:16 PM
19356,5/24/22 6:13 PM
23937,5/23/22 10:31 PM
22623,5/24/22 2:17 AM
11391,5/25/22 8:09 PM
23622,5/21/22 9:59 PM
14772,5/25/22 7:18 PM
26414,5/25/22 12:35 PM
20168,5/24/22 1:04 AM
12397,5/22/22 5:43 AM
25803,5/25/22 1:19 AM
19249,5/21/22 2:46 PM
21826,5/20/22 8:53 AM
25720,5/24/22 11:46 PM
20719,5/22/22 11:38 PM
26867,5/19/22 5:55 AM
11421,5/22/22 11:11 AM
13107,5/25/22 3:22 AM
16039,5/23/22 4:43 PM
14837,5/20/22 8:18 AM
15460,5/20/22 9:54 PM
21550,5/25/22 2:17 PM
24143,5/23/22 6:04 AM
16305,5/23/22 11:11 AM
13684,5/20/22 1:18 AM
14933,5/20/22 6:24 PM
13827,5/22/22 4:28 AM
21868,5/22/22 9:49 PM
17893,5/22/22 5:18 AM
25550,5/21/22 6:56 AM
20583,5/19/22 10:22 AM
28889,5/25/22 3:26 AM
22318,5/23/22 4:41 AM
20836,5/24/22 10:25 AM
25530,5/25/22 9:15 AM
14193,5/24/22 5:49 AM
22568,5/21/22 4:54 PM
19476,5/23/22 11:40 PM
13567,5/24/22 8:17 PM
27859,5/24/22 10:58 PM
17854,5/21/22 1:25 PM
13532,5/25/22 12:34 PM
25653,5/21/22 10:38 PM
26212,5/22/22 7:51 PM
25459,5/19/22 6:55 AM
24548,5/22/22 3:57 AM
27932,5/21/22 6:20 AM
12726,5/25/22 5:36 PM
22693,5/19/22 6:51 AM
15462,5/20/22 6:47 PM
11590,5/22/22 3:31 AM
14848,5/22/22 6:41 AM
11599,5/21/22 4:50 AM
19380,5/20/22 5:25 PM
16195,5/19/22 4:08 AM
11397,5/19/22 2:06 PM
24133,5/19/22 5:17 AM
